user_id,seed_type,degree_in_subset,sent_events
2267934403592192229,pattern012,0,4
2034834079744000093,pattern012,0,14
2040145821827072735,pattern012,0,6
2031545284034560141,pattern012,0,6
2239332161159168947,pattern012,0,13
1606283434131456650,pattern012,0,9
2164031360073728579,pattern012,0,5
2078834652348416641,pattern012,0,7
1816267027644416288,pattern012,0,6
1822661663522816799,pattern012,0,7
2284478181408768896,pattern012,0,3
2295136654458880295,pattern012,0,4
2246819857825792649,pattern012,1,10
2010604567003136811,pattern012,0,3
1815697885757440139,pattern012,0,5
2212688474144768715,pattern012,0,8
2269452003442688593,pattern012,0,5
2495917164855296148,pattern012,0,14
2159719221297152115,pattern012,0,4
2289385542254592264,pattern012,0,6
2230767677603840828,pattern012,0,4
1741174498918400296,pattern012,0,8
2246046176509952445,pattern012,0,3
2031296503087104856,pattern012,0,6
2208470715596800044,pattern012,0,4
1990118831292416322,pattern012,0,4
2422031622602752178,pattern012,0,4
2003718450970624319,pattern012,0,8
2495474758057984761,pattern012,0,3
2029924680466432369,pattern012,0,7
2423005783261184503,pattern012,0,15
2268491121950720579,pattern012,0,3
2167119357673472006,pattern012,0,4
2280865367326720953,pattern012,0,5
2409983215927296396,pattern012,0,7
1794690336686080488,pattern012,0,6
2036545280278528621,pattern012,0,9
2217696724779008738,pattern012,0,3
1964861848289280807,pattern012,0,13
2535006593351680729,pattern012,0,15
2040933730222080302,pattern012,0,4
1707455574704128676,pattern012,0,7
1859857900634112371,pattern012,0,8
2028731979792384606,pattern012,0,5
2169810616057856729,pattern012,0,3
1798635440308224637,pattern012,0,4
2411233051410432145,pattern012,0,5
1752248853987328064,pattern012,0,3
1769986842427392890,pattern012,0,7
1709475887054848675,pattern012,0,5
2128858287439872183,pattern012,0,4
1780033408466944646,pattern012,0,8
2133649944215552072,pattern012,0,5
1527615345131520144,pattern012,0,4
2062016969703424446,pattern012,0,6
1849039540715520131,pattern012,0,11
1889517728432128091,pattern012,0,3
2387184380280832189,pattern012,0,5
2057652871888896715,pattern012,0,7
2249798736412672483,pattern012,0,5
2393028983521280531,pattern012,0,5
2149117950164992732,pattern012,1,6
2076922955694080585,pattern012,1,8
1956023485071360080,pattern012,0,7
1992425438445568306,pattern012,0,17
2167126571876352096,pattern012,0,4
2320851831619584948,pattern012,0,4
1982315269980160645,pattern012,0,9
2309012452278272943,pattern012,0,9
2087834328498176894,pattern012,0,6
2001824580108288685,pattern012,0,6
1450392873336832246,pattern012,0,7
2008228426678272601,pattern012,0,4
2312747555487744784,pattern012,0,3
2071994010959872492,pattern012,0,4
2309158254673920830,pattern012,0,4
2293868766691328685,pattern012,0,5
2060002638430208575,pattern012,0,7
2274142074175488351,pattern012,0,9
2063616433979392303,pattern012,0,4
2320800157794304578,pattern012,0,3
1492166220185600431,pattern012,0,5
2059642817478656217,pattern012,0,4
2116350143102976992,pattern012,0,3
1716295682752512126,pattern012,0,6
2097443856449536437,pattern012,0,3
2485725291347968682,pattern012,1,18
1753249237434368272,pattern012,0,3
1703226801913856787,pattern012,0,4
2410657265745920192,pattern012,0,4
1864749323124736667,pattern012,0,4
2165707840159744272,pattern012,1,8
2056858252607488001,pattern012,0,6
1755418439188480998,pattern012,0,4
2285878735011840232,pattern012,0,4
1822594646933504604,pattern012,0,4
2317527669538816948,pattern012,1,4
1945223982743552396,pattern012,0,9
2467232210747392874,pattern012,0,3
2371624426799104788,pattern012,0,4
2304056705941504006,pattern012,0,6
2103567724838912795,pattern012,0,4
1594211983949824002,pattern012,0,6
1922613244854272901,pattern012,0,6
1897593432965120747,pattern012,0,3
2059200024805376166,pattern012,0,3
1960412077621248989,pattern012,0,5
2292233625665536021,pattern012,0,10
1489528447565824969,pattern012,0,3
2283739614806016643,pattern012,0,5
1157187158147072110,pattern012,0,3
2214703879159809022,pattern012,0,4
1418204081553408157,pattern012,0,6
2082075079344128637,pattern012,0,8
2063194260504576050,pattern012,0,4
2292310163324928866,pattern012,1,6
1791141259247616014,pattern012,0,6
2293971569082368546,pattern012,0,4
2073552639492096475,pattern012,0,9
2312635064254464692,pattern012,0,3
2036428636684289001,pattern012,0,5
1985041987010560085,pattern012,0,4
1998159320449024105,pattern012,0,5
1357604794138624679,pattern012,0,5
2114385363337216903,pattern012,0,9
2064985589022720654,pattern012,0,4
1790959520055296567,pattern012,0,6
1899557407424512699,pattern012,0,10
1679666029002752283,pattern012,0,11
2277132034113536768,pattern012,0,11
2157443651993600332,pattern012,0,4
1912058085900288307,pattern012,0,17
1949862438371328325,pattern012,0,7
2356413573627904421,pattern012,0,12
1679187282755584225,pattern012,0,7
1543736211275776256,pattern012,0,10
1860243575275520889,pattern012,0,4
2050316497321984251,pattern012,0,8
2333711408300032951,pattern012,0,6
1989091210035200444,pattern012,0,6
1864685292879872898,pattern012,0,6
1852549015535616214,pattern012,0,8
1891063740497920482,pattern012,0,4
1693666406039552043,pattern012,0,4
1731259575304192332,pattern012,0,5
2452445854695424955,pattern012,0,3
2092599049453568501,pattern012,0,7
2088699219148800862,pattern012,0,6
1939499839913984125,pattern012,0,3
1666914220769280800,pattern012,1,5
1514754426273792205,pattern012,0,4
2285182614765568495,pattern012,0,4
1727227431485440111,pattern012,0,7
1312351164825600849,pattern012,0,7
2086659923378176590,pattern012,0,14
2032915227607040594,pattern012,0,4
2282553759236096835,pattern012,0,5
2017540159045632702,pattern012,0,5
1915754173693952776,pattern012,0,6
2271970976595968566,pattern012,0,4
1668959950602240672,pattern012,0,7
2169216719388672270,pattern012,0,3
2070707819249664378,pattern012,0,3
2111372846432256108,pattern012,0,9
2076988856598528235,pattern012,0,4
1846081289715712837,pattern012,0,6
2178607212396544583,pattern012,0,4
2069071671590912127,pattern012,1,4
1991690118234112310,pattern012,0,4
2145313498333184749,pattern012,0,7
2100396386418688204,pattern012,0,3
2067610250248192651,pattern012,0,3
2472693018394624383,pattern012,0,4
1748050255020032098,pattern012,0,9
2075839113986048154,pattern012,0,7
2039981497384960579,pattern012,0,4
2400536225644544874,pattern012,0,5
1845851542519808759,pattern012,0,5
1892171372298240716,pattern012,0,9
2266954689675264211,pattern012,0,11
1991074159525888319,pattern012,0,8
1866471277854720781,pattern012,0,9
1744511361351680503,pattern012,0,4
2031619028287488748,pattern012,0,3
