user_id,reappeared,w1_events,w1_partners,w1_max_tie,w1_recip_frac,tenure_days,peer_w1_events,peer_w3_frac
2089681525145600234,0,3,5,1,0.0,27,6,0.0
2113402839236608219,0,3,1,1,0.0,32,0,0.0
1547275885084672286,0,3,3,1,0.0,7,8,0.0
2295423452577792525,0,3,1,1,0.0,22,0,0.0
2415521492369408813,0,3,3,4,0.3333333333333333,25,7,0.0
2304578854846464322,0,4,3,3,0.3333333333333333,25,3,0.0
2026142265507840395,0,4,1,4,0.0,12,0,0.0
2375805770399744921,0,3,3,1,0.0,22,0,0.0
1986719758942208148,0,3,2,2,0.0,29,1,0.0
1864016452386816514,0,3,3,1,0.0,33,1,0.3333333333333333
2198683282046976042,0,3,3,1,0.0,33,4,0.0
1931445383725056594,0,4,3,4,0.3333333333333333,22,4,0.0
1801926677102592541,0,3,0,0,0.0,33,0,0.0
2033496365203456964,0,3,2,2,0.0,33,1,0.0
1717724942172160067,0,3,3,1,0.0,23,7,0.0
2066126976581632853,0,3,1,3,0.0,26,0,0.0
1378318582546432271,0,3,2,1,0.0,28,0,0.0
1312555838472192540,0,4,2,2,0.0,32,2,0.0
1605966218919936827,0,3,2,1,0.0,32,0,0.0
1587828085489664735,0,4,3,3,0.3333333333333333,29,2,0.0
1642917257019392173,0,3,3,1,0.0,30,2,0.0
1828512348504064801,0,3,3,1,0.0,30,5,0.0
2271335086555136072,0,4,2,1,0.0,30,0,0.0
2374319283896320335,0,3,2,2,0.0,30,0,0.0
2331350736568320882,0,4,4,2,0.0,31,3,0.0
2511295068766208286,0,3,2,2,0.0,15,0,0.0
2023575804444672174,0,4,1,3,1.0,25,5,0.0
1676037234622464895,0,3,1,2,0.0,34,0,0.0
2069782840999936560,0,3,2,3,0.5,23,2,0.0
2120764614508544423,0,3,3,1,0.0,14,0,0.0
1967140252942336140,0,3,1,3,0.0,27,0,0.0
1996014655373312157,0,3,2,1,0.0,25,1,0.0
1273416942354432579,0,3,2,1,0.0,28,8,0.0
1486662831964160167,0,3,1,1,0.0,27,0,0.0
2067271660863488771,0,3,3,1,0.0,30,1,0.0
2493864589918208713,0,4,3,2,0.3333333333333333,31,1,0.0
1948790281994240112,0,3,2,2,0.0,29,5,0.0
2240457828466688538,0,5,3,3,0.0,33,5,0.0
1911952582377472862,0,5,4,2,0.0,32,3,0.0
1685928594636800003,0,3,3,1,0.0,24,4,0.0
1419799175364608348,0,3,0,0,0.0,23,0,0.0
2116290273607680547,0,3,4,1,0.0,31,3,0.0
2221326760673280228,0,6,1,7,1.0,28,1,0.0
1494396608446464032,1,3,2,1,0.0,32,1,0.0
2103843961700352203,0,3,3,3,0.3333333333333333,32,2,0.0
2465598059577344185,0,3,1,4,1.0,12,1,0.0
2330621665869824024,0,3,1,3,0.0,29,0,0.0
2168592002973696199,0,3,5,2,0.2,24,10,0.0
1374964271808512326,0,4,5,2,0.0,25,4,0.0
1534510571192320659,0,12,10,4,0.5,30,14,0.0
2034485155594240466,0,3,2,1,0.0,31,1,0.0
2165521428512768644,0,3,3,1,0.0,29,1,0.0
2060408093409280328,0,3,1,1,0.0,28,0,0.0
2133580872417280170,0,5,2,3,0.0,29,0,0.0
2341911029350400117,0,3,4,1,0.0,27,1,0.0
2069212994469888473,0,3,5,1,0.0,5,4,0.0
1509708896665600931,0,4,1,1,0.0,33,1,0.0
2155002936164352044,0,4,4,1,0.0,26,4,0.0
2111919968223232663,0,3,5,1,0.0,32,2,0.0
2009111084400640435,0,3,4,1,0.0,25,6,0.0
2191054631600128040,0,3,2,2,0.0,33,0,0.0
1892522930470912660,0,3,3,1,0.0,16,0,0.0
2295194938507264762,0,4,1,3,0.0,32,0,0.0
1966282651992064070,0,3,2,2,0.0,32,3,0.0
1673375965511680978,0,3,2,1,0.0,7,3,0.0
1441696520863744597,0,3,2,2,0.0,32,1,0.0
1479112187183104356,0,3,2,1,0.0,25,0,0.0
2114743951163392344,0,4,2,1,0.0,32,0,0.0
2319957530509312177,0,3,2,2,0.0,13,4,0.0
1384159612239872116,0,4,4,1,0.0,33,0,0.0
2135231574310912207,0,3,2,2,0.0,30,0,0.0
2046896973545472216,0,3,3,2,0.3333333333333333,31,6,0.0
1701154622799872479,1,3,2,1,0.0,32,0,0.0
2316218476265472319,0,4,3,2,0.3333333333333333,29,3,0.0
2406185080717312490,0,4,0,0,0.0,20,0,0.0
2331482798424064874,0,5,5,2,0.0,31,9,0.0
1949387165007872167,0,3,0,0,0.0,24,0,0.0
1760982661595136750,0,3,5,1,0.0,32,17,0.0
1902506363846656633,0,3,1,1,0.0,33,0,0.0
1950964080705536188,0,3,2,1,0.0,16,1,0.0
2269213406265344005,0,3,1,3,0.0,27,3,0.0
2369380792926208647,0,3,2,1,0.0,31,1,0.0
2051975503937536729,0,5,3,3,0.0,27,6,0.0
1944684922404864691,0,3,4,2,0.25,19,15,0.0
2499826222628864785,0,3,1,3,0.0,22,0,0.0
2347419886944256906,0,5,3,3,0.0,28,1,0.0
1601594999177216864,0,3,2,2,0.0,32,0,0.0
2080248350900224181,0,3,3,1,0.0,31,2,0.0
2053118745378816200,0,3,3,1,0.0,23,0,0.0
2532809793077248174,0,3,3,1,0.0,30,0,0.3333333333333333
1584310515662848894,0,3,2,1,0.0,29,1,0.0
1926241082933248705,0,3,3,1,0.0,27,0,0.0
1987735325769728095,0,3,2,2,0.0,16,3,0.0
1611732329955328289,0,4,6,1,0.0,31,9,0.0
2292687147368448280,0,3,2,2,0.0,27,1,0.0
1645052921118720427,0,3,3,2,0.3333333333333333,27,3,0.3333333333333333
1629059486318592262,0,3,1,1,0.0,30,0,0.0
1564664244731904635,1,3,1,1,0.0,14,0,0.0
2136441488408576229,0,3,3,1,0.0,22,3,0.0
1571406940733440951,1,3,3,2,0.6666666666666666,28,3,0.0
1607580539420672720,0,3,2,1,0.0,32,1,0.0
2243123476430848917,0,3,4,1,0.0,13,3,0.25
1843258296631296653,0,3,3,2,0.0,25,5,0.0
2196088895307776729,0,3,1,1,0.0,26,0,0.0
1797924119904256793,0,3,1,3,1.0,26,2,0.0
2457757076684800549,0,3,2,2,0.0,22,0,0.0
2032073573400576005,0,10,3,10,0.6666666666666666,30,8,0.3333333333333333
1919239212498944749,0,3,3,1,0.0,34,2,0.0
1987861649817600138,0,3,1,3,0.0,23,0,0.0
1227741500276736750,0,3,2,2,0.0,33,0,0.0
2045234544377856390,0,3,1,3,0.0,32,0,0.0
1262187364483072648,0,5,1,5,0.0,26,1,0.0
1906860059787264394,0,3,3,1,0.0,31,1,0.0
1787884373803009014,0,3,4,1,0.0,22,7,0.0
1310332110766080805,0,4,1,1,0.0,32,4,0.0
2377967137193984474,0,5,2,1,0.0,30,2,0.0
2038822938345472715,0,5,2,1,0.0,29,1,0.0
2278472139407360568,0,3,5,2,0.2,32,7,0.0
2274809178226688679,1,3,2,1,0.0,32,3,0.0
2316235186372608427,0,3,1,3,0.0,12,0,0.0
1674775017553920638,1,3,1,1,0.0,32,0,0.0
2494867137626112340,0,3,3,3,0.3333333333333333,30,2,0.0
1478291043123200050,0,4,0,0,0.0,28,0,0.0
2267005751132160746,0,4,4,1,0.0,27,6,0.0
1767022258028544168,0,3,1,1,0.0,28,0,0.0
1988699201994752982,0,4,3,2,0.0,8,4,0.3333333333333333
1875715288989696198,0,3,4,1,0.0,32,2,0.0
1755444041220096945,0,3,4,2,0.0,9,5,0.0
1690224971218944136,0,3,3,2,0.3333333333333333,26,4,0.0
2046028945555456440,0,3,4,1,0.0,30,4,0.0
1737010117083136349,0,3,4,2,0.0,28,7,0.0
1895791702573057002,0,3,3,2,0.0,32,2,0.0
2299526933118976071,0,3,0,0,0.0,24,0,0.0
1782182964101120727,0,3,3,1,0.0,7,2,0.0
1441539058302976357,0,3,1,1,0.0,33,0,0.0
2490232414928896655,0,3,7,1,0.0,27,19,0.14285714285714285
1716641469562880378,0,3,2,2,0.0,33,0,0.0
2406860170723328791,0,3,5,1,0.0,27,4,0.0
1750310808715264446,0,4,1,1,0.0,28,3,0.0
1661185673920512977,0,3,3,1,0.0,31,1,0.0
2096872919400448762,0,4,3,2,0.0,32,4,0.3333333333333333
2356919289249792642,0,3,2,2,0.0,12,0,0.0
1224180829782016303,0,3,0,0,0.0,22,0,0.0
1625687911825408103,0,3,2,2,0.0,14,3,0.0
2277964477628416704,0,3,1,3,0.0,13,0,0.0
1813646913044480094,0,3,2,3,0.5,15,2,0.0
2034307392602112178,0,4,5,1,0.0,27,5,0.0
2171517664231424506,0,8,7,2,0.0,31,1,0.0
2269293668466688901,0,3,0,0,0.0,28,0,0.0
2153319996850176847,0,3,1,2,0.0,31,0,0.0
2203924467548160453,0,3,3,2,0.3333333333333333,27,2,0.0
1488801222361088372,0,3,2,1,0.0,20,3,0.0
2139463962591232860,0,3,3,1,0.0,33,0,0.0
1826987307958272637,0,4,3,1,0.0,21,5,0.0
1919239103447040908,0,5,4,2,0.0,30,3,0.0
2136566126346240159,0,3,3,1,0.0,32,2,0.0
1564645177425920005,0,4,4,2,0.0,29,4,0.0
2296648952709120941,0,3,2,1,0.0,32,1,0.0
1770072892768256405,0,3,2,1,0.0,33,1,0.0
1895308845907968765,0,3,1,1,0.0,26,0,0.0
2016320967147520457,0,4,4,3,0.25,21,7,0.0
1792419146235904043,0,3,2,2,0.0,28,6,0.0
1566770003443712196,0,3,3,1,0.0,28,0,0.0
1774297186041856184,0,3,2,2,0.0,30,1,0.0
2116328064286720328,0,3,3,2,0.3333333333333333,32,3,0.0
2294705538727936081,0,3,3,1,0.0,8,2,0.0
1943070425743360034,1,3,0,0,0.0,25,0,0.0
2309119994232832245,0,3,1,1,0.0,31,0,0.0
1296197524389888623,0,4,3,2,0.3333333333333333,31,3,0.0
1574965086257152519,0,3,2,1,0.0,33,2,0.0
2303973893603328456,0,6,4,2,0.0,28,1,0.0
1471854866857984803,0,3,1,1,0.0,33,2,1.0
2463434302029824603,0,4,1,4,0.0,26,0,0.0
1564093248962560633,0,3,3,1,0.0,15,2,0.0
1597519687581696154,0,3,3,1,0.0,30,1,0.0
1918400049709056547,0,3,5,1,0.0,32,5,0.0
1427660207030272354,0,3,4,1,0.0,27,3,0.0
2355615263358976367,0,3,2,2,0.0,26,0,0.0
2077960467120128915,0,4,2,1,0.0,31,1,0.0
2185132559564800015,0,3,0,0,0.0,8,0,0.0
2338306956197888274,0,3,1,1,0.0,32,5,0.0
1868993472233472555,0,3,2,1,0.0,7,0,0.0
1316085060075520757,0,3,2,1,0.0,16,0,0.0
2041459914047488875,0,3,1,3,0.0,33,0,0.0
1367008901857280079,0,5,1,5,1.0,15,1,0.0
1776456220803072919,0,3,1,1,0.0,14,2,0.0
1782124109627392134,0,3,2,2,0.0,14,3,0.0
2121879385014272648,0,10,12,3,0.3333333333333333,28,23,0.0
1569150589730816996,0,5,5,2,0.0,31,5,0.0
1508866655256576892,0,4,2,3,0.0,20,0,0.0
1940913764958208279,0,3,4,1,0.0,28,7,0.0
1900279792402432170,0,3,2,2,0.0,32,1,0.0
2313179610742784332,0,3,3,2,0.0,27,3,0.0
2322300317728768971,0,3,3,1,0.0,32,0,0.0
1856265059827712369,0,3,1,4,1.0,22,1,0.0
2011535895429120506,0,4,2,2,0.0,22,2,0.0
1446087554498560727,0,3,1,1,0.0,27,0,1.0
1550514072322049016,0,4,3,1,0.0,29,1,0.0
2043273807921152111,0,4,2,5,0.5,32,6,0.0
2070028182618112441,0,3,0,0,0.0,8,0,0.0
2322763805097984290,0,3,3,1,0.0,30,0,0.0
1822038490611712584,0,3,2,2,0.0,21,0,0.0
1416811866226688846,0,3,3,1,0.0,31,0,0.0
2499959509221376664,0,4,3,3,0.3333333333333333,26,3,0.0
2026917423218688421,0,4,2,2,0.0,32,4,0.0
2525163191009280004,0,3,4,3,0.25,30,5,0.0
1560448566558720457,0,3,2,2,0.0,31,1,0.0
2517795795369984399,0,3,2,2,0.0,32,0,0.0
1995998045929472826,0,3,2,2,0.5,23,1,0.0
1623936437583872827,0,3,1,1,0.0,29,2,0.0
2096701204594688735,0,3,2,2,0.0,33,5,0.0
1601539986685952046,0,3,3,1,0.0,20,1,0.0
2417663246598144028,0,3,1,5,1.0,23,2,0.0
2222598406537216119,0,3,1,3,0.0,31,1,0.0
2228763949531136245,0,3,2,1,0.0,25,2,0.0
2074925024149504760,0,3,4,1,0.0,27,2,0.0
1414357359525888658,0,3,3,2,0.3333333333333333,31,2,0.0
2088247492608000896,0,5,2,1,0.0,26,2,0.0
2525821604462592010,0,3,1,3,0.0,26,11,0.0
1600984384012288345,0,3,1,3,0.0,33,0,0.0
1533468487974912611,0,3,2,2,0.5,32,3,0.0
2102402706571264247,0,3,4,2,0.25,21,10,0.0
1959828129841152202,0,4,2,4,0.0,30,2,0.0
1462593977843712550,0,4,3,1,0.0,32,0,0.0
1785741008961536548,0,3,1,3,0.0,30,0,0.0
1322854247301120772,0,3,0,0,0.0,32,0,0.0
2067612389343232401,0,3,3,1,0.0,24,2,0.0
1811338594615296037,0,4,3,1,0.0,29,2,0.0
1646643929677825023,0,3,1,1,0.0,27,0,0.0
2521562515243008666,0,3,2,2,0.0,24,1,0.0
2027855563194368836,0,3,1,1,0.0,31,0,0.0
2284487408877568177,0,3,0,0,0.0,31,0,0.0
2476141977796608955,0,3,1,3,0.0,30,0,0.0
1944373394669568977,0,3,4,1,0.0,31,3,0.0
2394487577903104293,0,3,2,2,0.0,26,1,0.0
1300966028607488444,0,3,3,1,0.0,29,0,0.0
1495148974309376035,0,4,2,1,0.0,26,0,0.0
1971196832776192357,0,3,3,2,0.3333333333333333,22,2,0.0
2081577358065664326,0,3,1,3,0.0,26,1,0.0
1655128436244480016,0,4,2,1,0.0,23,1,0.0
1977992293122048008,0,3,4,1,0.0,30,7,0.0
2540648477491200750,0,12,1,1,0.0,22,1,0.0
2028040162902016832,0,4,2,1,0.0,31,12,0.0
2513499183906816683,0,4,2,3,0.0,25,0,0.0
2339964058599424391,0,6,3,5,0.0,28,4,0.3333333333333333
1160204758548480015,0,3,3,1,0.0,24,2,0.0
2269214421286912028,0,4,1,1,0.0,30,2,0.0
1399631745384448192,0,3,0,0,0.0,3,0,0.0
2048186428424192646,0,3,2,1,0.0,33,2,0.0
2288313746587648688,0,3,1,3,0.0,19,0,0.0
1603084404916224063,0,3,2,2,0.0,29,0,0.0
1590807484170240409,0,3,3,1,0.0,30,2,0.0
1461511276986368210,0,3,1,2,1.0,33,1,0.0
2091791327166464456,0,3,1,3,0.0,22,0,0.0
1339359815008256153,0,3,2,1,0.0,27,1,0.0
2164338483789824028,1,3,4,3,0.25,14,16,0.25
2295272298250240604,0,3,2,2,0.0,34,0,0.0
1376386551906304527,0,3,2,2,0.0,28,1,0.0
2418284590792704719,0,3,2,1,0.0,33,2,0.0
1463328039763968662,0,3,2,2,0.0,30,2,0.5
2143050000236544272,0,3,2,2,0.0,31,0,0.0
2255548380610560720,1,3,3,1,0.0,33,0,0.0
1900997068718080140,0,7,3,9,0.3333333333333333,31,7,0.0
2088026930937856438,0,3,3,1,0.0,29,1,0.0
1874177590034432226,0,3,2,4,1.0,22,3,0.0
1949630182981632160,0,3,4,2,0.25,31,12,0.0
1628476268347392771,0,4,2,1,0.0,30,2,0.0
1954114304999424359,0,4,2,5,0.5,23,10,0.0
1340975637069824856,0,3,2,2,0.0,27,0,0.0
2025870248116224600,0,3,3,1,0.0,32,0,0.0
1846200844156928148,0,3,2,2,0.0,26,4,0.0
2399068831612928283,0,3,2,2,0.0,24,0,0.0
2096737971863552767,0,3,3,2,0.3333333333333333,15,2,0.0
2499669280161793013,0,3,5,1,0.0,32,2,0.0
1759454282383360608,0,3,1,1,0.0,27,2,0.0
2504964706402304536,0,4,3,2,0.0,24,1,0.0
1336570401521664041,0,3,3,5,0.3333333333333333,27,6,0.0
2150429802627072970,0,3,1,1,0.0,24,1,0.0
2265610784342016171,0,3,3,1,0.0,32,1,0.0
2061050987937792276,0,3,2,5,0.5,32,5,0.0
1742377358196736489,0,3,2,2,0.0,20,1,0.5
1850144915980288866,0,3,2,1,0.0,25,3,0.0
1887118955642880808,0,3,3,2,0.0,30,1,0.0
1848370859606016754,0,3,2,2,0.0,31,2,0.0
2227768968347648883,0,4,1,5,1.0,29,1,0.0
1767842680668160852,0,4,4,2,0.0,29,4,0.0
1059679874580480824,0,3,1,1,0.0,12,0,0.0
1753024741507072786,0,9,4,2,0.0,23,33,0.0
2079172604198912635,0,3,2,1,0.0,9,4,0.0
1473249867202560574,0,3,1,1,0.0,33,0,0.0
1886035843743744903,0,3,2,2,0.0,33,0,0.0
2175065810534400723,0,3,1,1,0.0,33,0,0.0
1917766181322752612,0,4,2,3,0.5,30,1,0.0
2136341571698688922,0,4,3,2,0.0,21,1,0.0
2217617880252416744,0,4,4,1,0.0,8,0,0.0
1815603773964288422,0,3,2,2,0.0,4,1,0.0
1633526034202624876,0,4,4,1,0.0,8,4,0.0
1852357855936512216,0,3,1,1,0.0,31,1,0.0
1463216865542144277,0,5,1,1,0.0,31,5,0.0
1605534817976320427,0,4,3,1,0.0,26,2,0.0
1766755198304256096,0,3,2,2,0.0,26,0,0.0
2274069521104896383,0,4,2,2,0.5,31,3,0.0
2137244714401792872,0,3,0,0,0.0,32,0,0.0
1785055424806912327,0,4,4,3,0.5,27,7,0.0
2000174834515968469,0,3,1,3,0.0,29,1,0.0
2042375681605632890,0,3,2,1,0.0,32,0,0.0
2238878027087872729,0,3,3,2,0.0,32,1,0.0
1848139308859392345,0,3,0,0,0.0,30,0,0.0
2190895818473472624,0,3,3,1,0.0,31,1,0.0
2430631430586368674,0,3,1,1,0.0,21,4,0.0
2078696290648064816,0,4,2,2,0.0,29,0,0.0
1909516597723136890,0,3,2,3,0.5,29,7,0.0
1973562957103104940,0,3,1,3,0.0,20,0,0.0
2305619000295424650,0,3,1,3,0.0,32,0,0.0
2216858660896768640,0,3,1,3,0.0,26,0,0.0
2045367864524800641,0,3,3,2,0.0,28,2,0.0
961782529130496235,0,4,0,0,0.0,27,0,0.0
1480636019769344978,0,3,3,2,0.0,23,4,0.0
2257371099299840925,0,3,2,2,0.0,32,2,0.0
2302929495130112250,0,3,3,2,0.0,27,3,0.0
1923457012989952432,0,3,2,1,0.0,12,9,0.0
1116276629962752100,0,3,3,1,0.0,28,1,0.0
1637252337762304010,0,3,2,1,0.0,24,2,0.0
1309581355515904805,0,3,3,2,0.0,29,3,0.0
1648608122241024716,0,3,1,3,1.0,33,2,0.0
1584279561699328555,0,3,5,1,0.0,29,5,0.0
1799491598417920739,0,5,1,5,0.0,33,0,0.0
2228657481318400116,0,3,3,1,0.0,25,0,0.0
1859621207670784147,0,3,4,1,0.0,24,3,0.0
1675750520389632985,0,6,1,1,0.0,26,0,0.0
1946007805886464835,0,3,2,1,0.0,33,2,0.5
1577816105680896556,0,3,2,1,0.0,27,3,0.0
2164164235624448694,0,3,1,5,1.0,19,2,0.0
1894534325731328364,0,3,3,1,0.0,31,2,0.0
1791031670472704664,0,3,4,2,0.0,32,10,0.25
1941502922063872058,0,3,3,1,0.0,29,0,0.0
1788606389682176273,0,3,2,2,0.0,19,0,0.0
1549679951085568439,0,3,3,1,0.0,25,0,0.0
1601122552774656882,0,3,2,1,0.0,23,2,0.0
2256632876630016207,0,3,3,1,0.0,21,1,0.0
1411108954963968236,0,3,3,1,0.0,25,2,0.0
2012456687763456560,0,12,3,11,0.0,30,2,0.0
1611123426066432866,0,3,1,1,0.0,29,3,0.0
1370560873365504843,0,3,2,1,0.0,30,0,0.0
1276445095624704831,0,3,4,3,0.5,26,8,0.0
1535702743384064979,0,4,1,1,0.0,33,0,0.0
1629147331821568018,0,4,2,1,0.0,32,3,0.0
1809650487918592722,0,3,5,1,0.0,27,11,0.0
2137353288155136099,0,5,3,1,0.0,29,2,0.0
1860558978547712197,0,3,1,1,0.0,33,0,0.0
2328971349852160403,0,3,3,1,0.0,31,3,0.0
2538699745132544508,0,4,3,2,0.0,25,0,0.0
1613323153965056330,0,5,2,3,0.5,30,4,0.0
2410739667042304009,0,4,4,1,0.0,31,0,0.0
2030161138548736845,0,3,2,1,0.0,12,6,0.0
1673396593098752258,0,3,0,0,0.0,6,0,0.0
2201846147973120771,0,3,3,1,0.0,25,3,0.0
2264812591513600857,0,3,3,1,0.0,24,4,0.0
1346593840168960041,0,3,3,1,0.0,29,0,0.0
1495851184685056292,0,3,2,1,0.0,29,0,0.0
1478629447958528283,0,4,4,1,0.0,33,2,0.0
1950439381663744247,0,3,0,0,0.0,30,0,0.0
1835046486933504934,0,3,2,1,0.0,6,2,0.0
2111218118557696822,0,3,3,1,0.0,33,0,0.0
2201089201930240526,0,3,3,1,0.0,32,1,0.0
1722155041554432825,0,3,3,2,0.3333333333333333,24,2,0.0
1990804071514112881,0,3,1,4,1.0,13,1,0.0
1856109493092352844,0,3,3,2,0.6666666666666666,31,2,0.0
2187891430129664518,0,3,2,2,0.0,34,0,0.0
2327265224425472168,0,3,3,3,0.3333333333333333,23,4,0.0
1261024267206656226,0,4,0,0,0.0,31,0,0.0
2293126290997248889,0,3,0,0,0.0,32,0,0.0
1661280834289664942,0,3,3,2,0.0,23,2,0.0
2181673894543360615,0,3,2,1,0.0,21,1,0.0
2183633632755712266,0,3,2,2,0.0,32,0,0.0
2161962578345984537,0,3,3,1,0.0,32,1,0.0
1953302539403264583,0,3,0,0,0.0,25,0,0.0
2294459198865408470,0,3,4,2,0.0,25,4,0.25
1995474252857344936,0,3,3,2,0.3333333333333333,4,2,0.0
1746445245874176671,0,3,1,1,0.0,30,0,0.0
2356681765814272500,0,3,3,1,0.0,19,3,0.0
2129532253372416672,0,3,1,2,1.0,23,8,0.0
2477076149960704740,0,5,3,2,0.0,26,4,0.0
2359716009213952668,0,5,1,1,0.0,26,1,0.0
2442381076987904518,0,3,3,7,0.3333333333333333,27,6,0.3333333333333333
2331724818153472106,0,3,2,2,0.0,32,0,0.0
1797238477029376938,0,4,4,1,0.0,31,0,0.0
1737071941124096691,0,3,2,1,0.0,21,0,0.0
1650860513820672876,0,3,1,3,0.0,27,1,0.0
2047633250058240680,0,3,1,1,0.0,16,0,0.0
1606197652226048088,0,3,3,1,0.0,6,2,0.0
1207641330155520278,0,4,2,1,0.0,30,0,0.0
1710366052581376187,0,3,2,1,0.0,32,3,0.0
2031282997428224971,0,3,3,1,0.0,22,2,0.0
1024059856912384188,0,3,1,1,0.0,13,1,0.0
1517922174369792847,0,3,3,2,0.0,31,5,0.0
2350436757536768456,0,3,2,2,0.0,32,2,0.0
1652448418594816838,0,6,5,1,0.0,26,10,0.2
2115682149859328429,0,3,1,4,1.0,14,1,0.0
1892261038129152951,1,4,3,4,0.3333333333333333,23,3,0.0
2292961077362688229,0,4,4,4,0.25,33,4,0.0
2273730629730304241,0,3,3,1,0.0,33,1,0.0
2327108667834368758,0,4,3,3,0.3333333333333333,24,5,0.0
1878917749145600136,0,6,4,3,0.25,32,20,0.0
1992214825664512477,0,3,2,2,0.0,30,1,0.0
1718518529654784514,0,4,2,4,0.5,24,1,0.0
2298225272815616655,0,3,4,3,0.25,29,10,0.0
2096146038128640580,0,3,1,1,0.0,33,1,0.0
2275099054964736005,0,3,4,1,0.0,30,3,0.0
1890079505121280739,0,3,3,1,0.0,30,1,0.0
1874233365889024614,0,7,0,0,0.0,32,0,0.0
1516042069213184868,0,3,2,1,0.0,15,2,0.0
1795914721132544445,0,3,2,1,0.0,28,2,0.5
2535789351141376486,0,3,3,1,0.0,29,0,0.0
2274856506753024846,0,3,1,1,0.0,26,0,0.0
1992926582276096144,0,3,2,2,0.0,31,0,0.0
1334079018500096680,0,3,2,1,0.0,15,4,0.0
1643717295341568039,0,5,2,1,0.0,31,4,0.0
2003884889341952720,0,5,3,1,0.0,27,3,0.0
2060414753964032465,0,4,2,3,0.0,19,4,0.0
1827860075511808113,0,6,3,5,0.3333333333333333,25,2,0.0
1824799508660224243,0,6,1,1,0.0,25,0,0.0
1835787846942720864,0,3,3,1,0.0,34,0,0.0
1974020312399872308,0,3,2,2,0.0,33,0,0.0
2042809867567104113,0,5,3,3,0.0,32,0,0.0
2491125734572032202,0,4,2,3,0.0,31,2,0.0
1911222563766272783,0,4,4,2,0.0,15,6,0.0
2412685790543872317,0,3,2,2,0.0,32,0,0.0
2294747532099584333,0,4,3,1,0.0,23,1,0.0
2189484527452160764,0,3,2,2,0.0,25,0,0.0
1897343863488512281,0,3,3,3,0.3333333333333333,22,4,0.0
1406666708877312877,0,3,0,0,0.0,29,0,0.0
2341004313100288678,0,3,3,1,0.0,25,0,0.0
2343025984405504809,0,3,2,2,0.0,28,0,0.0
1569951743737856961,0,3,1,3,0.0,30,1,0.0
1392311460167680314,0,3,2,2,0.0,32,1,0.0
1321465622298624872,0,3,3,1,0.0,32,1,0.0
2011731140280320610,0,3,2,2,0.0,32,0,0.0
1302949397528576747,0,3,2,1,0.0,15,1,0.0
2078439003652096589,0,3,4,4,0.25,33,8,0.0
1759448334860288603,0,3,1,2,0.0,29,1,0.0
2070845912514560537,0,3,4,2,0.5,28,5,0.0
2241601933934592958,0,3,3,3,1.0,3,13,0.3333333333333333
2243595318853632284,0,3,2,2,0.0,28,1,0.0
1441708717899776473,0,6,4,1,0.0,15,1,0.25
2130575099953152859,0,3,4,1,0.0,31,1,0.0
2046877201596416649,0,3,2,2,0.5,33,2,0.0
2197331222986752366,0,3,2,2,0.0,22,0,0.0
2170875163967488386,0,3,3,1,0.0,30,2,0.0
2082048302907392858,0,3,2,6,0.5,33,8,0.0
1941390288224256888,0,4,0,0,0.0,26,0,0.0
1394364370649088890,0,3,0,0,0.0,23,0,0.0
1431512742363136998,0,3,3,1,0.0,26,3,0.0
1966123033559040686,0,6,4,3,0.25,31,6,0.0
2132119467851776356,0,3,2,2,0.0,33,1,0.0
1628669776756736371,0,3,4,1,0.0,30,5,0.0
1697338334642176621,0,4,3,2,0.0,26,3,0.0
2056925252419584493,0,3,0,0,0.0,27,0,0.0
2107505505206272490,0,4,2,2,0.0,33,2,0.0
2288770892169216594,0,4,2,1,0.0,31,1,0.0
2050886536790016795,0,4,4,1,0.0,16,2,0.0
1953124575084544459,0,3,3,1,0.0,26,1,0.0
1829175107256320576,0,4,3,2,0.3333333333333333,28,2,0.0
1357355014946816357,0,4,1,1,0.0,28,2,0.0
1557404877586432164,0,3,3,2,0.0,33,2,0.0
2052694969679872192,0,4,1,3,1.0,32,8,0.0
2309566016520192222,0,4,1,1,0.0,16,2,0.0
1979046959251456117,0,3,3,3,0.3333333333333333,24,3,0.0
2430795469815808662,0,4,2,3,0.0,34,0,0.0
1376305870274560939,0,3,3,1,0.0,13,1,0.0
1970007571431424910,0,3,1,1,0.0,31,2,0.0
1981582374076417020,0,3,1,3,0.0,13,0,0.0
1783556984537088894,0,4,3,1,0.0,33,0,0.3333333333333333
2073498868514816861,0,3,2,2,0.0,28,1,0.0
1573456839704576680,0,3,1,1,0.0,30,1,0.0
1858998454190080527,0,3,1,1,0.0,27,1,0.0
2353408505806848432,0,3,3,1,0.0,24,1,0.0
2323384134270976330,0,4,2,4,0.0,31,1,0.0
1958302401429504325,0,3,3,1,0.0,25,3,0.0
2133949132308480856,0,3,0,0,0.0,30,0,0.0
1927032741036032594,0,3,2,2,0.0,7,3,0.0
2121434646183936653,0,5,3,1,0.0,33,3,0.0
1374868247412736494,0,3,0,0,0.0,30,0,0.0
1669764678156288464,0,4,0,0,0.0,33,0,0.0
1931736728469504554,0,3,2,2,0.5,30,6,0.0
2121556390051840829,0,3,2,1,0.0,33,0,0.0
1960605669916672665,0,3,3,1,0.0,25,2,0.0
2062492209512448897,0,3,2,2,0.5,30,1,0.0
1893832593506304637,0,3,2,2,0.0,24,1,0.5
