user_id,date_joined,username
1819041358413824889,2015-11-15T19:10:28,Micah-Gibbons
2031298189197312538,2016-09-03T15:46:54,marygoldber
1642182414958592985,2015-03-16T18:43:19,Andres-Villanueva
1969138402590720915,2016-06-09T21:26:30,Klarisa
2367171560734720846,2017-12-11T01:47:20,Miyu-Sumimoto
2039033249136640210,2016-09-14T07:55:05,sussss
2003398417186816034,2016-07-27T03:55:02,Noah-Williams-1
2273393936171008216,2017-08-03T16:27:56,DeliaMcDonough
2298788735614976448,2017-09-07T17:22:52,Ashley-Caliel
2441857736900608975,2018-03-24T02:55:26,Estela-Tlachi
1848797277716480753,2015-12-26T20:30:10,Alana-Faulknor
2312620182863872024,2017-09-26T19:23:29,duaii
1769197851901952748,2015-09-08T00:40:19,the_jasian
2210697488367616397,2017-05-09T04:21:17,KatrinaRolland
2267724931661824849,2017-07-26T20:44:38,Charlie-Kinsel
1813393853906944121,2015-11-08T00:09:53,Shelby-Jensen-3
2131536929357824224,2017-01-19T23:03:23,Nayohhmee
2204053475950592284,2017-04-30T00:20:49,Robyn-Zagorski
1906792455995392219,2016-03-15T20:56:14,Eqyptian
2362199540498432269,2017-12-04T05:08:49,kenny-flauzino
2042338855616512558,2016-09-18T21:22:44,Santiago-Prieto
1873701184208896067,2016-01-30T05:09:47,Thuc-Tran-1
2013139881164800988,2016-08-09T14:29:35,marinleone
1838824858583040683,2015-12-13T02:16:45,Lauren-Kudera
1521092908810240378,2014-09-30T17:00:05,almeista
1842545625661440515,2015-12-18T05:29:15,raytimoteo
1901083337162752602,2016-03-07T23:53:14,Riley-Schroeder
2000277292974080306,2016-07-22T20:33:55,Annika-Voss
1864775764017153015,2016-01-17T21:36:34,ashleyazadeh
2296675452321792647,2017-09-04T19:24:09,KirtAchterman
1232826833829888794,2013-08-28T23:26:51,sean-leibin
2009144303288320717,2016-08-04T02:11:05,CarterSiedel
2056014039875584370,2016-10-07T18:12:53,Jasmine-Evans-7
1536329070411776761,2014-10-21T17:31:37,rebecca-le
2297531635597312557,2017-09-05T23:45:14,Tami-Kwong
1898809747570688208,2016-03-04T20:36:01,Tylor-Bene
1793237832433665004,2015-10-11T04:43:28,Zack_Kline
2285900075630592195,2017-08-20T22:35:24,Parker-Scott-9
2198096633135104173,2017-04-21T19:05:38,FithieK
2284348854239232258,2017-08-18T19:13:24,Matt-Siedow
2199073939521536726,2017-04-23T03:27:22,Justin-Kitchens
2131351406903296706,2017-01-19T16:54:47,Lisa-Jensen-20
2013514977771520669,2016-08-10T02:54:50,mtodzo
2184503455907840595,2017-04-03T00:58:25,Dylan-Shields-5
2164338483789824028,2017-03-06T05:14:13,jae1best
2581015264493568139,2018-10-02T02:56:36,Klane517
2067698271911936345,2016-10-23T21:07:22,ethanwritt
2099704292704256293,2016-12-07T00:57:37,maddy-ernst
2255551190794240765,2017-07-10T01:37:35,riley-factura
2512767227527168032,2018-06-29T22:59:56,Gabby-Lee-10
1605270333554688188,2015-01-24T20:25:36,MaryKentIllges
2105459741818880469,2016-12-14T23:32:40,Billy-Phannavong
2556445417537536432,2018-08-29T05:20:42,Mari-Hernandez-26
2018702870446080842,2016-08-17T06:42:15,rileybryce
2083778814017536033,2016-11-15T01:36:32,kellyto
2324483360686080269,2017-10-13T04:13:30,J_rollz3000
1916905124265984744,2016-03-29T19:48:18,rchoraz
2262972407742464802,2017-07-20T07:22:13,Mathew-Petey
2497304690950144312,2018-06-08T14:58:38,Bobby-Bendlin
2325340911304704773,2017-10-14T08:37:18,rachelyeee
2124505329696768536,2017-01-10T06:12:51,EileenLui
2319337318776832914,2017-10-06T01:49:14,Chad_Mogan
2060413487284224662,2016-10-13T19:53:48,littleolivs
2027008674496512146,2016-08-28T17:44:24,Alejandra-Chavez-8
1789427391135744649,2015-10-05T22:32:48,Maddie-Beinfest
1788610961473536986,2015-10-04T19:30:42,Maren-Elizabeth
1781607664975872845,2015-09-25T03:36:24,laysinhi
